V1,V2,V3
11.123595505618,65.4893617021277,-158.951843261719
11.2921348314607,65.4893617021277,-129.021850585938
11.4606741573034,65.4893617021277,-78.4618453979492
11.6292134831461,65.4893617021277,-88.0518493652344
11.7977528089888,65.4893617021277,-110.671844482422
11.9662921348315,65.4893617021277,-91.3418426513672
12.1348314606742,65.4893617021277,-25.4239253997803
12.3033707865169,65.4893617021277,29.8060760498047
12.4719101123596,65.4893617021277,84.0460739135742
12.6404494382022,65.4893617021277,89.1860733032227
12.8089887640449,65.4893617021277,353.576080322266
12.9775280898876,65.4893617021277,510.396087646484
13.1460674157303,65.4893617021277,779.257080078125
13.314606741573,65.4893617021277,664.51708984375
13.4831460674157,65.4893617021277,394.577087402344
13.6516853932584,65.4893617021277,747.857116699219
13.8202247191011,65.4893617021277,1043.42712402344
13.9887640449438,65.4893617021277,704.487121582031
14.1573033707865,65.4893617021277,625.897094726562
14.3258426966292,65.4893617021277,735.559020996094
14.4943820224719,65.4893617021277,834.679016113281
14.6629213483146,65.4893617021277,809.259033203125
14.8314606741573,65.4893617021277,800.099060058594
15,65.4893617021277,719.189025878906
0,65.3191489361702,-2869.06127929688
0.168539325842697,65.3191489361702,-2857.41137695312
0.337078651685393,65.3191489361702,-2846.15795898438
0.50561797752809,65.3191489361702,-2891.32788085938
0.674157303370786,65.3191489361702,-2907.7578125
0.842696629213483,65.3191489361702,-2869.42797851562
1.01123595505618,65.3191489361702,-2955.0478515625
1.17977528089888,65.3191489361702,-2946.76782226562
1.34831460674157,65.3191489361702,-2927.87182617188
1.51685393258427,65.3191489361702,-2877.69189453125
1.68539325842697,65.3191489361702,-2771.11181640625
1.85393258426966,65.3191489361702,-2825.90185546875
2.02247191011236,65.3191489361702,-2911.28173828125
2.19101123595506,65.3191489361702,-2890.10180664062
2.35955056179775,65.3191489361702,-2784.89721679688
2.52808988764045,65.3191489361702,-2571.447265625
2.69662921348315,65.3191489361702,-2321.75708007812
2.86516853932584,65.3191489361702,-2043.52709960938
3.03370786516854,65.3191489361702,-1587.16711425781
3.20224719101124,65.3191489361702,-1435.06713867188
3.37078651685393,65.3191489361702,-1349.71716308594
3.53932584269663,65.3191489361702,-1277.2666015625
3.70786516853933,65.3191489361702,-1217.58666992188
3.87640449438202,65.3191489361702,-1171.5966796875
4.04494382022472,65.3191489361702,-1125.57666015625
4.21348314606742,65.3191489361702,-1083.056640625
4.38202247191011,65.3191489361702,-971.126647949219
4.55056179775281,65.3191489361702,-914.147583007812
4.71910112359551,65.3191489361702,-855.977600097656
4.8876404494382,65.3191489361702,-794.547607421875
5.0561797752809,65.3191489361702,-691.517578125
5.2247191011236,65.3191489361702,-661.937622070312
5.39325842696629,65.3191489361702,-642.617614746094
5.56179775280899,65.3191489361702,-623.197631835938
5.73033707865169,65.3191489361702,-564.734619140625
5.89887640449438,65.3191489361702,-519.7646484375
6.06741573033708,65.3191489361702,-445.734649658203
6.23595505617978,65.3191489361702,-359.534637451172
6.40449438202247,65.3191489361702,-316.284637451172
6.57303370786517,65.3191489361702,-289.954650878906
6.74157303370786,65.3191489361702,-292.587066650391
6.91011235955056,65.3191489361702,-314.297088623047
7.07865168539326,65.3191489361702,-306.957061767578
